policy,episode,seed,by_type,events,expected_lost,expected_saved,expected_saved_per_patient,mean_response_minutes,mean_scene_minutes,mean_transport_minutes,p90_response_minutes,reached_patients,response_rate,seeded_patients,terminal_patients,unreached_patients
Central ER,48,2048,"{""cardiac"": {""expected_lost"": 11.620535521439288, ""expected_saved"": 0.3794644785095684, ""mean_response_minutes"": 104.15973451182947, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.27916666666663, ""p90_response_minutes"": 175.2924529414949, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 1249.9168141419536, ""scene_count"": 12, ""scene_minutes"": 144.0, ""transport_count"": 12, ""transport_minutes"": 483.3499999999996}, ""minor"": {""expected_lost"": 2.527678762101296, ""expected_saved"": 7.472321237898703, ""mean_response_minutes"": 59.96964081078062, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.42222222222222, ""p90_response_minutes"": 98.5861660568677, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 599.6964081078062, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 9, ""transport_minutes"": 372.79999999999995}, ""stroke"": {""expected_lost"": 9.271576588928369, ""expected_saved"": 2.7284234110716317, ""mean_response_minutes"": 96.66846805533153, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.044444444444455, ""p90_response_minutes"": 218.09489874541816, ""patients"": 12, ""response_count"": 9, ""response_minutes"": 870.0162124979838, ""scene_count"": 9, ""scene_minutes"": 126.0, ""transport_count"": 9, ""transport_minutes"": 252.4000000000001}, ""trauma"": {""expected_lost"": 14.032181846656384, ""expected_saved"": 1.9678181533436154, ""mean_response_minutes"": 45.46327671391581, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 23.607142857142865, ""p90_response_minutes"": 75.34937981690241, ""patients"": 16, ""response_count"": 14, ""response_minutes"": 636.4858739948213, ""scene_count"": 14, ""scene_minutes"": 224.0, ""transport_count"": 14, ""transport_minutes"": 330.5000000000001}}","{""arrive_hospital"": 92, ""arrive_scene"": 45, ""hospital_release"": 63, ""patient_arrival"": 50, ""reposition_complete"": 43, ""restock_complete"": 43, ""scene_complete"": 45, ""transfer_ready"": 71}",37.451973,12.548027,0.25096054561647035,74.58034019427926,13.2,32.70568181818181,157.45129249767214,45,0.9,50,50,5
Central ER,49,2049,"{""cardiac"": {""expected_lost"": 6.558554783843379, ""expected_saved"": 0.4414452161566206, ""mean_response_minutes"": 35.16798144851073, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 43.019999999999996, ""p90_response_minutes"": 52.8730014957021, ""patients"": 7, ""response_count"": 5, ""response_minutes"": 175.83990724255364, ""scene_count"": 5, ""scene_minutes"": 60.0, ""transport_count"": 5, ""transport_minutes"": 215.09999999999997}, ""minor"": {""expected_lost"": 3.2792569870255535, ""expected_saved"": 11.720743012974447, ""mean_response_minutes"": 61.459130381473656, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.31333333333332, ""p90_response_minutes"": 114.03934835883258, ""patients"": 15, ""response_count"": 15, ""response_minutes"": 921.8869557221049, ""scene_count"": 15, ""scene_minutes"": 150.0, ""transport_count"": 15, ""transport_minutes"": 589.6999999999998}, ""stroke"": {""expected_lost"": 7.489800701262132, ""expected_saved"": 2.5101992987378674, ""mean_response_minutes"": 78.21863622968449, ""mean_scene_minutes"": 12.6, ""mean_transport_minutes"": 27.855555555555537, ""p90_response_minutes"": 168.5879243081967, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 782.1863622968449, ""scene_count"": 10, ""scene_minutes"": 126.0, ""transport_count"": 9, ""transport_minutes"": 250.69999999999982}, ""trauma"": {""expected_lost"": 10.13923201361165, ""expected_saved"": 0.8607679863883497, ""mean_response_minutes"": 165.9066345788691, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 27.766666666666676, ""p90_response_minutes"": 355.7544752345418, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 1659.066345788691, ""scene_count"": 10, ""scene_minutes"": 160.0, ""transport_count"": 9, ""transport_minutes"": 249.9000000000001}}","{""arrive_hospital"": 87, ""arrive_scene"": 40, ""hospital_release"": 61, ""patient_arrival"": 43, ""reposition_complete"": 37, ""restock_complete"": 37, ""scene_complete"": 39, ""transfer_ready"": 67}",27.466844,15.533156,0.36123617475016945,88.47448927625487,12.4,34.35263157894736,253.2150382069528,40,0.9302325581395349,43,43,3
Central ER,50,2050,"{""cardiac"": {""expected_lost"": 14.150484424020597, ""expected_saved"": 0.8495155759794025, ""mean_response_minutes"": 45.247482966053596, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.81363636363636, ""p90_response_minutes"": 77.776750149588, ""patients"": 15, ""response_count"": 11, ""response_minutes"": 497.72231262658954, ""scene_count"": 11, ""scene_minutes"": 132.0, ""transport_count"": 11, ""transport_minutes"": 448.95}, ""minor"": {""expected_lost"": 0.6990209855564357, ""expected_saved"": 8.300979014443564, ""mean_response_minutes"": 30.104548872755206, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 38.70000000000001, ""p90_response_minutes"": 39.5346790739216, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 270.94093985479685, ""scene_count"": 9, ""scene_minutes"": 90.0, ""transport_count"": 9, ""transport_minutes"": 348.30000000000007}, ""stroke"": {""expected_lost"": 7.974667463936076, ""expected_saved"": 4.025332536063924, ""mean_response_minutes"": 41.57209417651986, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 23.636363636363637, ""p90_response_minutes"": 72.05644148219903, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 457.2930359417185, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 260.0}, ""trauma"": {""expected_lost"": 3.4563028391727353, ""expected_saved"": 0.5436971608272645, ""mean_response_minutes"": 28.56620219834993, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 20.333333333333332, ""p90_response_minutes"": 33.12888527603986, ""patients"": 4, ""response_count"": 3, ""response_minutes"": 85.6986065950498, ""scene_count"": 3, ""scene_minutes"": 48.0, ""transport_count"": 3, ""transport_minutes"": 61.0}}","{""arrive_hospital"": 82, ""arrive_scene"": 34, ""hospital_release"": 59, ""patient_arrival"": 40, ""reposition_complete"": 31, ""restock_complete"": 31, ""scene_complete"": 34, ""transfer_ready"": 62}",26.280476,13.719524,0.3429881071828539,38.57808514759278,12.470588235294118,32.88970588235294,69.89487765901357,34,0.85,40,40,6
Central ER,51,2051,"{""cardiac"": {""expected_lost"": 4.730333228461482, ""expected_saved"": 0.2696667715385189, ""mean_response_minutes"": 40.73030787779521, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 41.53333333333334, ""p90_response_minutes"": 68.50273890670852, ""patients"": 5, ""response_count"": 3, ""response_minutes"": 122.19092363338564, ""scene_count"": 3, ""scene_minutes"": 36.0, ""transport_count"": 3, ""transport_minutes"": 124.60000000000002}, ""minor"": {""expected_lost"": 1.127502341607555, ""expected_saved"": 10.872497658392444, ""mean_response_minutes"": 33.25499550103367, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.12499999999998, ""p90_response_minutes"": 78.1761943213959, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 399.059946012404, ""scene_count"": 12, ""scene_minutes"": 120.0, ""transport_count"": 12, ""transport_minutes"": 493.4999999999998}, ""stroke"": {""expected_lost"": 5.007059972921096, ""expected_saved"": 1.992940027078904, ""mean_response_minutes"": 33.61182792944613, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.0, ""p90_response_minutes"": 49.70533733976663, ""patients"": 7, ""response_count"": 5, ""response_minutes"": 168.05913964723064, ""scene_count"": 5, ""scene_minutes"": 70.0, ""transport_count"": 5, ""transport_minutes"": 135.0}, ""trauma"": {""expected_lost"": 14.052332175230159, ""expected_saved"": 1.947667824769841, ""mean_response_minutes"": 42.32899207471734, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 28.04615384615384, ""p90_response_minutes"": 72.14137740595801, ""patients"": 16, ""response_count"": 15, ""response_minutes"": 634.9348811207601, ""scene_count"": 15, ""scene_minutes"": 240.0, ""transport_count"": 13, ""transport_minutes"": 364.5999999999999}}","{""arrive_hospital"": 68, ""arrive_scene"": 35, ""hospital_release"": 47, ""patient_arrival"": 40, ""reposition_complete"": 33, ""restock_complete"": 33, ""scene_complete"": 35, ""transfer_ready"": 53}",24.917228,15.082772,0.3770693070444926,37.83556829753658,13.314285714285715,33.86969696969697,77.6732106561803,35,0.875,40,40,5
Central ER,52,2052,"{""cardiac"": {""expected_lost"": 8.674074022733818, ""expected_saved"": 0.32592597719421074, ""mean_response_minutes"": 171.07065845966184, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 38.214285714285715, ""p90_response_minutes"": 305.64489158465665, ""patients"": 9, ""response_count"": 7, ""response_minutes"": 1197.4946092176328, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 7, ""transport_minutes"": 267.5}, ""minor"": {""expected_lost"": 0.7199298077127398, ""expected_saved"": 6.28007019228726, ""mean_response_minutes"": 34.74611117453003, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.285714285714285, ""p90_response_minutes"": 47.7905502810635, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 243.2227782217102, ""scene_count"": 7, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 275.0}, ""stroke"": {""expected_lost"": 12.235587330174669, ""expected_saved"": 3.7644126698253317, ""mean_response_minutes"": 105.62634552298682, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.689285714285706, ""p90_response_minutes"": 147.3584690083676, ""patients"": 16, ""response_count"": 15, ""response_minutes"": 1584.3951828448023, ""scene_count"": 15, ""scene_minutes"": 210.0, ""transport_count"": 14, ""transport_minutes"": 373.64999999999986}, ""trauma"": {""expected_lost"": 13.437338415831928, ""expected_saved"": 1.5626615841680722, ""mean_response_minutes"": 85.00373698324906, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 29.20357142857144, ""p90_response_minutes"": 182.0241655540634, ""patients"": 15, ""response_count"": 14, ""response_minutes"": 1190.0523177654868, ""scene_count"": 14, ""scene_minutes"": 224.0, ""transport_count"": 14, ""transport_minutes"": 408.85000000000014}}","{""arrive_hospital"": 82, ""arrive_scene"": 43, ""hospital_release"": 60, ""patient_arrival"": 47, ""reposition_complete"": 41, ""restock_complete"": 41, ""scene_complete"": 43, ""transfer_ready"": 68}",35.06693,11.93307,0.2538951153930824,98.02709041975889,13.674418604651162,31.547619047619047,220.8345056308109,43,0.9148936170212766,47,47,4
Central ER,53,2053,"{""cardiac"": {""expected_lost"": 9.64836292700862, ""expected_saved"": 0.35163707299138003, ""mean_response_minutes"": 70.29427178245945, ""mean_scene_minutes"": 12.000000000000005, ""mean_transport_minutes"": 40.16666666666667, ""p90_response_minutes"": 132.26586026740307, ""patients"": 10, ""response_count"": 6, ""response_minutes"": 421.7656306947567, ""scene_count"": 6, ""scene_minutes"": 72.00000000000003, ""transport_count"": 6, ""transport_minutes"": 241.00000000000003}, ""minor"": {""expected_lost"": 4.038363433024343, ""expected_saved"": 13.961636566975656, ""mean_response_minutes"": 62.309345293610235, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.032352941176455, ""p90_response_minutes"": 89.2317050296439, ""patients"": 18, ""response_count"": 17, ""response_minutes"": 1059.258869991374, ""scene_count"": 17, ""scene_minutes"": 170.0, ""transport_count"": 17, ""transport_minutes"": 697.5499999999997}, ""stroke"": {""expected_lost"": 9.833025929214983, ""expected_saved"": 4.166974070785018, ""mean_response_minutes"": 61.59754182427398, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.55909090909091, ""p90_response_minutes"": 83.72007113948906, ""patients"": 14, ""response_count"": 12, ""response_minutes"": 739.1705018912878, ""scene_count"": 12, ""scene_minutes"": 168.0, ""transport_count"": 11, ""transport_minutes"": 303.15}, ""trauma"": {""expected_lost"": 7.373357140975466, ""expected_saved"": 0.6266428590245338, ""mean_response_minutes"": 64.70215800673107, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 29.0, ""p90_response_minutes"": 103.35114255900557, ""patients"": 8, ""response_count"": 7, ""response_minutes"": 452.91510604711743, ""scene_count"": 7, ""scene_minutes"": 112.0, ""transport_count"": 6, ""transport_minutes"": 174.0}}","{""arrive_hospital"": 96, ""arrive_scene"": 42, ""hospital_release"": 67, ""patient_arrival"": 50, ""reposition_complete"": 39, ""restock_complete"": 39, ""scene_complete"": 42, ""transfer_ready"": 73}",30.893109,19.106891,0.38213781139553177,63.64547877677468,12.428571428571429,35.39249999999999,128.2668239996352,42,0.84,50,50,8
Central ER,54,2054,"{""cardiac"": {""expected_lost"": 8.338893010567302, ""expected_saved"": 0.6611069894326974, ""mean_response_minutes"": 67.47664088276649, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.61874999999997, ""p90_response_minutes"": 129.9845053153406, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 539.8131270621319, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 316.94999999999976}, ""minor"": {""expected_lost"": 0.862678500205563, ""expected_saved"": 4.137321499794438, ""mean_response_minutes"": 49.544859399836675, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.98, ""p90_response_minutes"": 64.226905652987, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 247.72429699918337, ""scene_count"": 5, ""scene_minutes"": 50.0, ""transport_count"": 5, ""transport_minutes"": 204.89999999999998}, ""stroke"": {""expected_lost"": 13.098231374494052, ""expected_saved"": 5.90176862550595, ""mean_response_minutes"": 72.28719082060155, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 25.950000000000003, ""p90_response_minutes"": 120.56247323624783, ""patients"": 19, ""response_count"": 19, ""response_minutes"": 1373.4566255914294, ""scene_count"": 19, ""scene_minutes"": 266.0, ""transport_count"": 19, ""transport_minutes"": 493.05000000000007}, ""trauma"": {""expected_lost"": 12.939496830871, ""expected_saved"": 1.0605031691289983, ""mean_response_minutes"": 65.86536215777214, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 27.079999999999995, ""p90_response_minutes"": 149.25549111516654, ""patients"": 14, ""response_count"": 10, ""response_minutes"": 658.6536215777214, ""scene_count"": 10, ""scene_minutes"": 160.0, ""transport_count"": 10, ""transport_minutes"": 270.79999999999995}}","{""arrive_hospital"": 84, ""arrive_scene"": 42, ""hospital_release"": 60, ""patient_arrival"": 47, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 42, ""transfer_ready"": 72}",35.2393,11.7607,0.25022766561408677,67.13446836263014,13.619047619047619,30.611904761904757,142.99690198667687,42,0.8936170212765957,47,47,5
Central ER,55,2055,"{""cardiac"": {""expected_lost"": 9.636118210402564, ""expected_saved"": 0.36388178920059666, ""mean_response_minutes"": 108.9652350421212, ""mean_scene_minutes"": 11.999999999999991, ""mean_transport_minutes"": 38.51428571428572, ""p90_response_minutes"": 206.17468865970517, ""patients"": 10, ""response_count"": 7, ""response_minutes"": 762.7566452948483, ""scene_count"": 7, ""scene_minutes"": 83.99999999999994, ""transport_count"": 7, ""transport_minutes"": 269.6}, ""minor"": {""expected_lost"": 4.036036313701434, ""expected_saved"": 11.963963686298566, ""mean_response_minutes"": 64.50194758435161, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.79333333333333, ""p90_response_minutes"": 107.23270368810842, ""patients"": 16, ""response_count"": 15, ""response_minutes"": 967.5292137652742, ""scene_count"": 15, ""scene_minutes"": 150.0, ""transport_count"": 15, ""transport_minutes"": 611.9}, ""stroke"": {""expected_lost"": 9.96145385067268, ""expected_saved"": 3.0385461493273214, ""mean_response_minutes"": 93.86896174756521, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.791666666666668, ""p90_response_minutes"": 179.09907964503782, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 1220.2965027183477, ""scene_count"": 13, ""scene_minutes"": 182.0, ""transport_count"": 12, ""transport_minutes"": 333.5}, ""trauma"": {""expected_lost"": 9.62218400795785, ""expected_saved"": 1.3778159920421493, ""mean_response_minutes"": 34.85363506687174, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 29.88333333333334, ""p90_response_minutes"": 61.23546811015578, ""patients"": 11, ""response_count"": 9, ""response_minutes"": 313.68271560184564, ""scene_count"": 9, ""scene_minutes"": 144.0, ""transport_count"": 9, ""transport_minutes"": 268.95000000000005}}","{""arrive_hospital"": 98, ""arrive_scene"": 44, ""hospital_release"": 66, ""patient_arrival"": 50, ""reposition_complete"": 42, ""restock_complete"": 42, ""scene_complete"": 44, ""transfer_ready"": 76}",33.255792,16.744208,0.3348841523373726,74.18784266773447,12.727272727272727,34.51046511627907,134.99273038530043,44,0.88,50,50,6
Central ER,56,2056,"{""cardiac"": {""expected_lost"": 5.654263002187736, ""expected_saved"": 0.3457369978122646, ""mean_response_minutes"": 84.98139170400918, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 41.433333333333316, ""p90_response_minutes"": 172.3398069376858, ""patients"": 6, ""response_count"": 6, ""response_minutes"": 509.8883502240551, ""scene_count"": 6, ""scene_minutes"": 72.0, ""transport_count"": 6, ""transport_minutes"": 248.5999999999999}, ""minor"": {""expected_lost"": 2.27965816394965, ""expected_saved"": 8.720341836050348, ""mean_response_minutes"": 30.506198312632602, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.69444444444444, ""p90_response_minutes"": 44.90559264639084, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 305.061983126326, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 9, ""transport_minutes"": 366.25}, ""stroke"": {""expected_lost"": 8.264622172475459, ""expected_saved"": 3.7353778275245397, ""mean_response_minutes"": 44.13426740777498, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 25.304999999999993, ""p90_response_minutes"": 54.138770925708, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 485.4769414855247, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 10, ""transport_minutes"": 253.04999999999993}, ""trauma"": {""expected_lost"": 10.533410086219, ""expected_saved"": 2.4665899137809983, ""mean_response_minutes"": 30.204331311541594, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.55384615384616, ""p90_response_minutes"": 55.755025901531866, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 392.6563070500407, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 13, ""transport_minutes"": 332.20000000000005}}","{""arrive_hospital"": 78, ""arrive_scene"": 40, ""hospital_release"": 60, ""patient_arrival"": 42, ""reposition_complete"": 38, ""restock_complete"": 38, ""scene_complete"": 40, ""transfer_ready"": 63}",26.731953,15.268047,0.36352491845638457,42.32708954714867,13.35,31.581578947368417,67.76679959813126,40,0.9523809523809523,42,42,2
Central ER,57,2057,"{""cardiac"": {""expected_lost"": 7.662034186981716, ""expected_saved"": 0.3379658130182847, ""mean_response_minutes"": 78.72172997574373, ""mean_scene_minutes"": 12.000000000000016, ""mean_transport_minutes"": 43.46428571428568, ""p90_response_minutes"": 161.26042022077564, ""patients"": 8, ""response_count"": 7, ""response_minutes"": 551.0521098302061, ""scene_count"": 7, ""scene_minutes"": 84.00000000000011, ""transport_count"": 7, ""transport_minutes"": 304.2499999999998}, ""minor"": {""expected_lost"": 1.785787246570971, ""expected_saved"": 7.214212753429028, ""mean_response_minutes"": 56.87277569891422, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.955555555555556, ""p90_response_minutes"": 86.41667089736538, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 511.85498129022795, ""scene_count"": 9, ""scene_minutes"": 90.0, ""transport_count"": 9, ""transport_minutes"": 359.6}, ""stroke"": {""expected_lost"": 4.107845879466078, ""expected_saved"": 2.8921541205339216, ""mean_response_minutes"": 37.22025102131246, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 25.857142857142858, ""p90_response_minutes"": 63.07792489391984, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 260.5417571491872, ""scene_count"": 7, ""scene_minutes"": 98.0, ""transport_count"": 7, ""transport_minutes"": 181.0}, ""trauma"": {""expected_lost"": 12.973792989628615, ""expected_saved"": 1.0262070103713867, ""mean_response_minutes"": 89.0721364920442, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.875, ""p90_response_minutes"": 180.7345899166179, ""patients"": 14, ""response_count"": 13, ""response_minutes"": 1157.9377743965745, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 12, ""transport_minutes"": 310.5}}","{""arrive_hospital"": 74, ""arrive_scene"": 36, ""hospital_release"": 51, ""patient_arrival"": 38, ""reposition_complete"": 34, ""restock_complete"": 34, ""scene_complete"": 36, ""transfer_ready"": 58}",26.52946,11.47054,0.30185630782506895,68.92740618517207,13.333333333333336,33.01,158.9851817314344,36,0.9473684210526315,38,38,2
Central ER,58,2058,"{""cardiac"": {""expected_lost"": 13.177950635197158, ""expected_saved"": 0.8220493648028424, ""mean_response_minutes"": 56.035592663866204, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 36.92916666666667, ""p90_response_minutes"": 109.09584637207631, ""patients"": 14, ""response_count"": 12, ""response_minutes"": 672.4271119663945, ""scene_count"": 12, ""scene_minutes"": 144.0, ""transport_count"": 12, ""transport_minutes"": 443.15}, ""minor"": {""expected_lost"": 3.361840301103902, ""expected_saved"": 10.6381596988961, ""mean_response_minutes"": 67.7836073346629, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 37.94285714285713, ""p90_response_minutes"": 113.7503892307896, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 948.9705026852806, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 531.1999999999998}, ""stroke"": {""expected_lost"": 8.934157173032567, ""expected_saved"": 4.065842826967433, ""mean_response_minutes"": 114.72099103616104, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.320833333333336, ""p90_response_minutes"": 285.48348047089013, ""patients"": 13, ""response_count"": 12, ""response_minutes"": 1376.6518924339325, ""scene_count"": 12, ""scene_minutes"": 168.0, ""transport_count"": 12, ""transport_minutes"": 327.85}, ""trauma"": {""expected_lost"": 5.432206207003216, ""expected_saved"": 0.5677937929967847, ""mean_response_minutes"": 123.42313074945169, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 20.9, ""p90_response_minutes"": 305.12725278261075, ""patients"": 6, ""response_count"": 5, ""response_minutes"": 617.1156537472584, ""scene_count"": 5, ""scene_minutes"": 80.0, ""transport_count"": 5, ""transport_minutes"": 104.5}}","{""arrive_hospital"": 104, ""arrive_scene"": 43, ""hospital_release"": 74, ""patient_arrival"": 47, ""reposition_complete"": 41, ""restock_complete"": 41, ""scene_complete"": 43, ""transfer_ready"": 80}",30.906154,16.093846,0.34242224858857784,84.07360839146199,12.372093023255815,32.71395348837209,127.48394285635229,43,0.9148936170212766,47,47,4
Central ER,59,2059,"{""cardiac"": {""expected_lost"": 12.335460917426488, ""expected_saved"": 0.6645390825735131, ""mean_response_minutes"": 47.698347321745686, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 38.19999999999999, ""p90_response_minutes"": 93.42290399453435, ""patients"": 13, ""response_count"": 8, ""response_minutes"": 381.5867785739655, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 305.5999999999999}, ""minor"": {""expected_lost"": 1.7454897840990202, ""expected_saved"": 9.254510215900979, ""mean_response_minutes"": 47.29531843793362, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.47727272727274, ""p90_response_minutes"": 72.20381036563003, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 520.2485028172698, ""scene_count"": 11, ""scene_minutes"": 110.0, ""transport_count"": 11, ""transport_minutes"": 456.2500000000001}, ""stroke"": {""expected_lost"": 12.48795174048334, ""expected_saved"": 2.5120482595166633, ""mean_response_minutes"": 125.7357887763225, ""mean_scene_minutes"": 11.846153846153847, ""mean_transport_minutes"": 25.822727272727267, ""p90_response_minutes"": 255.5715498767338, ""patients"": 15, ""response_count"": 13, ""response_minutes"": 1634.5652540921924, ""scene_count"": 13, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 284.04999999999995}, ""trauma"": {""expected_lost"": 15.04825411632373, ""expected_saved"": 0.9517458836762708, ""mean_response_minutes"": 100.9122005628381, ""mean_scene_minutes"": 16.000000000000004, ""mean_transport_minutes"": 28.16428571428571, ""p90_response_minutes"": 212.11454013198446, ""patients"": 16, ""response_count"": 14, ""response_minutes"": 1412.7708078797334, ""scene_count"": 14, ""scene_minutes"": 224.00000000000003, ""transport_count"": 14, ""transport_minutes"": 394.29999999999995}}","{""arrive_hospital"": 92, ""arrive_scene"": 46, ""hospital_release"": 66, ""patient_arrival"": 55, ""reposition_complete"": 43, ""restock_complete"": 43, ""scene_complete"": 44, ""transfer_ready"": 73}",41.617157,13.382843,0.24332442621213501,85.85155094267739,12.695652173913043,32.73181818181818,194.8754654705668,46,0.8363636363636363,55,55,9
Central ER,60,2060,"{""cardiac"": {""expected_lost"": 6.9918832612846105, ""expected_saved"": 1.0081167387153902, ""mean_response_minutes"": 25.13381815151338, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.525000000000006, ""p90_response_minutes"": 34.5136832378879, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 201.07054521210705, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 324.20000000000005}, ""minor"": {""expected_lost"": 2.5241815085725587, ""expected_saved"": 6.475818491427441, ""mean_response_minutes"": 28.5470934770429, ""mean_scene_minutes"": 8.75, ""mean_transport_minutes"": 42.414285714285676, ""p90_response_minutes"": 34.7146269959162, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 228.3767478163432, ""scene_count"": 8, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 296.89999999999975}, ""stroke"": {""expected_lost"": 6.014666894048327, ""expected_saved"": 3.985333105951673, ""mean_response_minutes"": 25.454661979697292, ""mean_scene_minutes"": 13.999999999999986, ""mean_transport_minutes"": 27.02499999999999, ""p90_response_minutes"": 41.17618875127351, ""patients"": 10, ""response_count"": 8, ""response_minutes"": 203.63729583757834, ""scene_count"": 8, ""scene_minutes"": 111.99999999999989, ""transport_count"": 8, ""transport_minutes"": 216.19999999999993}, ""trauma"": {""expected_lost"": 8.47820485847243, ""expected_saved"": 1.5217951415275701, ""mean_response_minutes"": 26.025743781129528, ""mean_scene_minutes"": 14.4, ""mean_transport_minutes"": 27.5, ""p90_response_minutes"": 44.420229276441155, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 260.2574378112953, ""scene_count"": 10, ""scene_minutes"": 144.0, ""transport_count"": 8, ""transport_minutes"": 220.0}}","{""arrive_hospital"": 69, ""arrive_scene"": 34, ""hospital_release"": 54, ""patient_arrival"": 37, ""reposition_complete"": 31, ""restock_complete"": 31, ""scene_complete"": 32, ""transfer_ready"": 54}",24.008937,12.991063,0.35110982371951543,26.274765490509527,12.41176470588235,34.106451612903214,41.396372829735185,34,0.918918918918919,37,37,3
