policy,episode,seed,by_type,events,expected_lost,expected_saved,expected_saved_per_patient,mean_response_minutes,mean_scene_minutes,mean_transport_minutes,p90_response_minutes,reached_patients,response_rate,seeded_patients,terminal_patients,unreached_patients
no-reposition,85,1085,"{""cardiac"": {""expected_lost"": 2.7258123863474513, ""expected_saved"": 0.27418761365254896, ""mean_response_minutes"": 20.875, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 35.04999999999998, ""p90_response_minutes"": 22.575, ""patients"": 3, ""response_count"": 2, ""response_minutes"": 41.75, ""scene_count"": 2, ""scene_minutes"": 24.0, ""transport_count"": 2, ""transport_minutes"": 70.09999999999997}, ""minor"": {""expected_lost"": 2.4188390832591793, ""expected_saved"": 8.581160916740822, ""mean_response_minutes"": 61.79923993594403, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.06363636363637, ""p90_response_minutes"": 90.79410351490606, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 679.7916392953844, ""scene_count"": 11, ""scene_minutes"": 110.0, ""transport_count"": 11, ""transport_minutes"": 429.70000000000005}, ""stroke"": {""expected_lost"": 7.477017474049946, ""expected_saved"": 2.522982525950053, ""mean_response_minutes"": 141.54268821206344, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.654999999999983, ""p90_response_minutes"": 304.72543460909094, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 1415.4268821206344, ""scene_count"": 10, ""scene_minutes"": 140.0, ""transport_count"": 10, ""transport_minutes"": 276.54999999999984}, ""trauma"": {""expected_lost"": 16.544147818118013, ""expected_saved"": 1.4558521816991463, ""mean_response_minutes"": 91.90035693789443, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 24.75, ""p90_response_minutes"": 73.67950737261329, ""patients"": 18, ""response_count"": 13, ""response_minutes"": 1194.7046401926275, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 12, ""transport_minutes"": 297.0}}","{""arrive_hospital"": 70, ""arrive_scene"": 36, ""hospital_release"": 50, ""patient_arrival"": 42, ""reposition_complete"": 34, ""restock_complete"": 34, ""scene_complete"": 36, ""transfer_ready"": 57}",29.165817,12.834183,0.3055757913819659,92.54647671135126,13.38888888888889,30.667142857142853,102.47090283929833,36,0.8571428571428571,42,42,6
no-reposition,86,1086,"{""cardiac"": {""expected_lost"": 11.896775406433553, ""expected_saved"": 1.1032245935664453, ""mean_response_minutes"": 60.12824495130768, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.510000000000005, ""p90_response_minutes"": 174.6043191694131, ""patients"": 13, ""response_count"": 10, ""response_minutes"": 601.2824495130768, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 395.1}, ""minor"": {""expected_lost"": 2.7147254383731365, ""expected_saved"": 10.285274561626863, ""mean_response_minutes"": 44.24172983902065, ""mean_scene_minutes"": 9.999999999999995, ""mean_transport_minutes"": 44.4708333333333, ""p90_response_minutes"": 62.1368171654156, ""patients"": 13, ""response_count"": 12, ""response_minutes"": 530.9007580682478, ""scene_count"": 12, ""scene_minutes"": 119.99999999999994, ""transport_count"": 12, ""transport_minutes"": 533.6499999999996}, ""stroke"": {""expected_lost"": 8.892949326672232, ""expected_saved"": 3.1070506733277683, ""mean_response_minutes"": 53.380028223502165, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.93333333333332, ""p90_response_minutes"": 95.48598018323149, ""patients"": 12, ""response_count"": 9, ""response_minutes"": 480.4202540115195, ""scene_count"": 9, ""scene_minutes"": 126.0, ""transport_count"": 9, ""transport_minutes"": 242.39999999999986}, ""trauma"": {""expected_lost"": 18.020609959811814, ""expected_saved"": 0.979390040188185, ""mean_response_minutes"": 57.2907325798833, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.50000000000001, ""p90_response_minutes"": 103.5970660805375, ""patients"": 19, ""response_count"": 12, ""response_minutes"": 687.4887909585996, ""scene_count"": 12, ""scene_minutes"": 192.0, ""transport_count"": 12, ""transport_minutes"": 306.0000000000001}}","{""arrive_hospital"": 96, ""arrive_scene"": 43, ""hospital_release"": 66, ""patient_arrival"": 57, ""reposition_complete"": 41, ""restock_complete"": 41, ""scene_complete"": 43, ""transfer_ready"": 74}",41.52506,15.47494,0.27149017313525026,53.49051750119636,12.976744186046512,34.35232558139535,104.11069884596057,43,0.7543859649122807,57,57,14
no-reposition,87,1087,"{""cardiac"": {""expected_lost"": 8.15641020180387, ""expected_saved"": 0.843589798196128, ""mean_response_minutes"": 42.923847296234506, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.877777777777766, ""p90_response_minutes"": 78.88271207700248, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 386.31462566611054, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 367.89999999999986}, ""minor"": {""expected_lost"": 2.8730238473919387, ""expected_saved"": 11.126976152608062, ""mean_response_minutes"": 61.4056204333395, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.239285714285714, ""p90_response_minutes"": 105.09918903061183, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 859.678686066753, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 577.35}, ""stroke"": {""expected_lost"": 7.879953072931751, ""expected_saved"": 1.1200469270682483, ""mean_response_minutes"": 192.51114952510136, ""mean_scene_minutes"": 12.444444444444445, ""mean_transport_minutes"": 28.3125, ""p90_response_minutes"": 425.4882805571473, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 1732.6003457259123, ""scene_count"": 9, ""scene_minutes"": 112.0, ""transport_count"": 8, ""transport_minutes"": 226.5}, ""trauma"": {""expected_lost"": 13.01014395605471, ""expected_saved"": 0.9898560439452895, ""mean_response_minutes"": 136.54856354619247, ""mean_scene_minutes"": 16.000000000000007, ""mean_transport_minutes"": 25.430769230769222, ""p90_response_minutes"": 437.7220886017904, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 1911.6798896466944, ""scene_count"": 14, ""scene_minutes"": 224.0000000000001, ""transport_count"": 13, ""transport_minutes"": 330.5999999999999}}","{""arrive_hospital"": 98, ""arrive_scene"": 46, ""hospital_release"": 66, ""patient_arrival"": 46, ""reposition_complete"": 44, ""restock_complete"": 44, ""scene_complete"": 45, ""transfer_ready"": 75}",31.919531,14.080469,0.30609715047429836,106.31029450229283,12.695652173913047,34.14431818181818,296.0909208817059,46,1.0,46,46,0
no-reposition,88,1088,"{""cardiac"": {""expected_lost"": 10.634911429585859, ""expected_saved"": 0.3650885697735633, ""mean_response_minutes"": 140.06153150108145, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 36.18000000000001, ""p90_response_minutes"": 364.31843019342335, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 1400.6153150108146, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 361.80000000000007}, ""minor"": {""expected_lost"": 3.397158751912956, ""expected_saved"": 11.602841248087048, ""mean_response_minutes"": 51.0125594257198, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.2392857142857, ""p90_response_minutes"": 80.97991308298242, ""patients"": 15, ""response_count"": 14, ""response_minutes"": 714.1758319600772, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 577.3499999999998}, ""stroke"": {""expected_lost"": 3.0958892855791746, ""expected_saved"": 1.9041107144208251, ""mean_response_minutes"": 40.71727822060596, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.029999999999994, ""p90_response_minutes"": 60.76582809448947, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 203.58639110302983, ""scene_count"": 5, ""scene_minutes"": 70.0, ""transport_count"": 5, ""transport_minutes"": 135.14999999999998}, ""trauma"": {""expected_lost"": 11.281831277784718, ""expected_saved"": 1.7181687222152826, ""mean_response_minutes"": 116.23563496250827, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.576923076923077, ""p90_response_minutes"": 331.64121742864165, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 1511.0632545126075, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 13, ""transport_minutes"": 332.5}}","{""arrive_hospital"": 93, ""arrive_scene"": 42, ""hospital_release"": 63, ""patient_arrival"": 44, ""reposition_complete"": 41, ""restock_complete"": 41, ""scene_complete"": 42, ""transfer_ready"": 69}",28.409791,15.590209,0.35432293760219796,91.1771617282507,12.80952380952381,33.49523809523809,294.5518021788596,42,0.9545454545454546,44,44,2
no-reposition,89,1089,"{""cardiac"": {""expected_lost"": 10.37616660498067, ""expected_saved"": 0.6238333950193298, ""mean_response_minutes"": 62.5516508900282, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 42.155555555555516, ""p90_response_minutes"": 106.28404548181997, ""patients"": 11, ""response_count"": 9, ""response_minutes"": 562.9648580102538, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 379.39999999999964}, ""minor"": {""expected_lost"": 2.0752526980324904, ""expected_saved"": 8.924747301967509, ""mean_response_minutes"": 36.277489460133204, ""mean_scene_minutes"": 9.999999999999996, ""mean_transport_minutes"": 41.329999999999984, ""p90_response_minutes"": 59.204912714003086, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 362.77489460133205, ""scene_count"": 10, ""scene_minutes"": 99.99999999999997, ""transport_count"": 10, ""transport_minutes"": 413.29999999999984}, ""stroke"": {""expected_lost"": 7.91602800592694, ""expected_saved"": 4.08397199407306, ""mean_response_minutes"": 67.44725263868412, ""mean_scene_minutes"": 12.833333333333334, ""mean_transport_minutes"": 26.10454545454544, ""p90_response_minutes"": 150.0475144079836, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 809.3670316642094, ""scene_count"": 12, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 287.14999999999986}, ""trauma"": {""expected_lost"": 4.040915469510174, ""expected_saved"": 0.9590845304898263, ""mean_response_minutes"": 24.851928964685065, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.3, ""p90_response_minutes"": 37.5057868940552, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 124.25964482342533, ""scene_count"": 5, ""scene_minutes"": 80.0, ""transport_count"": 5, ""transport_minutes"": 126.5}}","{""arrive_hospital"": 84, ""arrive_scene"": 36, ""hospital_release"": 61, ""patient_arrival"": 39, ""reposition_complete"": 35, ""restock_complete"": 35, ""scene_complete"": 35, ""transfer_ready"": 65}",24.408363,14.591637,0.37414454414230064,51.64906747497835,12.277777777777779,34.46714285714284,101.0477270095297,36,0.9230769230769231,39,39,3
no-reposition,90,1090,"{""cardiac"": {""expected_lost"": 15.601656167328493, ""expected_saved"": 0.39834383267150575, ""mean_response_minutes"": 40.131167472332955, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 36.75, ""p90_response_minutes"": 59.15317767155975, ""patients"": 16, ""response_count"": 7, ""response_minutes"": 280.9181723063307, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 7, ""transport_minutes"": 257.25}, ""minor"": {""expected_lost"": 3.6157467982280855, ""expected_saved"": 11.384253201771916, ""mean_response_minutes"": 55.14469032880156, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.896428571428565, ""p90_response_minutes"": 92.30639280451513, ""patients"": 15, ""response_count"": 14, ""response_minutes"": 772.0256646032218, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 572.55}, ""stroke"": {""expected_lost"": 9.788123243728961, ""expected_saved"": 4.211876756271037, ""mean_response_minutes"": 45.66875732510343, ""mean_scene_minutes"": 13.999999999999998, ""mean_transport_minutes"": 27.236363636363617, ""p90_response_minutes"": 75.81086561484176, ""patients"": 14, ""response_count"": 11, ""response_minutes"": 502.3563305761377, ""scene_count"": 11, ""scene_minutes"": 153.99999999999997, ""transport_count"": 11, ""transport_minutes"": 299.5999999999998}, ""trauma"": {""expected_lost"": 10.366409854453217, ""expected_saved"": 0.6335901455467833, ""mean_response_minutes"": 95.7243313308707, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.636363636363637, ""p90_response_minutes"": 200.73368417113602, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 1052.9676446395777, ""scene_count"": 11, ""scene_minutes"": 176.0, ""transport_count"": 11, ""transport_minutes"": 282.0}}","{""arrive_hospital"": 93, ""arrive_scene"": 43, ""hospital_release"": 60, ""patient_arrival"": 56, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 43, ""transfer_ready"": 74}",39.371936,16.628064,0.2969297131475222,60.657390979657386,12.883720930232558,32.82325581395348,103.1844413076346,43,0.7678571428571429,56,56,13
no-reposition,91,1091,"{""cardiac"": {""expected_lost"": 13.32439856366222, ""expected_saved"": 0.6756014363377807, ""mean_response_minutes"": 47.004193416691884, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 37.42857142857143, ""p90_response_minutes"": 93.09062789949733, ""patients"": 14, ""response_count"": 7, ""response_minutes"": 329.0293539168432, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 7, ""transport_minutes"": 262.0}, ""minor"": {""expected_lost"": 3.276249562029364, ""expected_saved"": 10.723750437970637, ""mean_response_minutes"": 49.56387890010604, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.02307692307692, ""p90_response_minutes"": 68.78248689052822, ""patients"": 14, ""response_count"": 13, ""response_minutes"": 644.3304257013785, ""scene_count"": 13, ""scene_minutes"": 130.0, ""transport_count"": 13, ""transport_minutes"": 533.3}, ""stroke"": {""expected_lost"": 9.285652354970384, ""expected_saved"": 3.7143476450296173, ""mean_response_minutes"": 98.1611608194291, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.379166666666652, ""p90_response_minutes"": 90.01849767742405, ""patients"": 13, ""response_count"": 12, ""response_minutes"": 1177.9339298331493, ""scene_count"": 12, ""scene_minutes"": 168.0, ""transport_count"": 12, ""transport_minutes"": 316.54999999999984}, ""trauma"": {""expected_lost"": 15.483050133119928, ""expected_saved"": 1.5169498668800725, ""mean_response_minutes"": 53.41630412508615, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 26.32857142857143, ""p90_response_minutes"": 104.77954053922232, ""patients"": 17, ""response_count"": 14, ""response_minutes"": 747.8282577512061, ""scene_count"": 14, ""scene_minutes"": 224.0, ""transport_count"": 14, ""transport_minutes"": 368.6}}","{""arrive_hospital"": 98, ""arrive_scene"": 46, ""hospital_release"": 67, ""patient_arrival"": 58, ""reposition_complete"": 44, ""restock_complete"": 44, ""scene_complete"": 46, ""transfer_ready"": 77}",41.369351,16.630649,0.2867353342451398,63.024390591360394,13.173913043478262,32.18369565217392,93.49310977644444,46,0.7931034482758621,58,58,12
no-reposition,92,1092,"{""cardiac"": {""expected_lost"": 10.97529740992205, ""expected_saved"": 1.0247025900779503, ""mean_response_minutes"": 43.57406965296523, ""mean_scene_minutes"": 10.8, ""mean_transport_minutes"": 40.04444444444443, ""p90_response_minutes"": 74.98378305493924, ""patients"": 12, ""response_count"": 10, ""response_minutes"": 435.74069652965227, ""scene_count"": 10, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 360.39999999999986}, ""minor"": {""expected_lost"": 0.8710021160134673, ""expected_saved"": 12.128997883986534, ""mean_response_minutes"": 27.653143740235457, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.40384615384615, ""p90_response_minutes"": 44.19647499233844, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 359.4908686230609, ""scene_count"": 13, ""scene_minutes"": 130.0, ""transport_count"": 13, ""transport_minutes"": 512.25}, ""stroke"": {""expected_lost"": 3.8076961230809765, ""expected_saved"": 2.1923038769190235, ""mean_response_minutes"": 27.45265240450767, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 29.46999999999996, ""p90_response_minutes"": 36.85795721352301, ""patients"": 6, ""response_count"": 6, ""response_minutes"": 164.71591442704602, ""scene_count"": 6, ""scene_minutes"": 84.0, ""transport_count"": 5, ""transport_minutes"": 147.3499999999998}, ""trauma"": {""expected_lost"": 9.84263800028485, ""expected_saved"": 1.1573619997151485, ""mean_response_minutes"": 47.98211469534506, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.359090909090913, ""p90_response_minutes"": 69.32137561070112, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 527.8032616487957, ""scene_count"": 11, ""scene_minutes"": 176.0, ""transport_count"": 11, ""transport_minutes"": 278.95000000000005}}","{""arrive_hospital"": 87, ""arrive_scene"": 40, ""hospital_release"": 63, ""patient_arrival"": 42, ""reposition_complete"": 37, ""restock_complete"": 37, ""scene_complete"": 39, ""transfer_ready"": 64}",25.496634,16.503366,0.3929372940642537,37.193768530713875,12.45,34.1828947368421,65.44452867774235,40,0.9523809523809523,42,42,2
no-reposition,93,1093,"{""cardiac"": {""expected_lost"": 6.939635653600773, ""expected_saved"": 0.06036434617740942, ""mean_response_minutes"": 223.28262558835593, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 36.0, ""p90_response_minutes"": 344.8280565538489, ""patients"": 7, ""response_count"": 6, ""response_minutes"": 1339.6957535301356, ""scene_count"": 6, ""scene_minutes"": 72.0, ""transport_count"": 6, ""transport_minutes"": 216.0}, ""minor"": {""expected_lost"": 4.099394229232731, ""expected_saved"": 9.90060577076727, ""mean_response_minutes"": 58.90660751747048, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.46666666666667, ""p90_response_minutes"": 118.33408935709161, ""patients"": 14, ""response_count"": 13, ""response_minutes"": 765.7858977271163, ""scene_count"": 13, ""scene_minutes"": 130.0, ""transport_count"": 12, ""transport_minutes"": 485.6}, ""stroke"": {""expected_lost"": 11.792943431260417, ""expected_saved"": 4.207056568739583, ""mean_response_minutes"": 83.40084629609149, ""mean_scene_minutes"": 14.000000000000004, ""mean_transport_minutes"": 29.671875, ""p90_response_minutes"": 216.68806496531906, ""patients"": 16, ""response_count"": 16, ""response_minutes"": 1334.4135407374638, ""scene_count"": 16, ""scene_minutes"": 224.00000000000006, ""transport_count"": 16, ""transport_minutes"": 474.75}, ""trauma"": {""expected_lost"": 11.161080050239667, ""expected_saved"": 0.838919949760335, ""mean_response_minutes"": 88.03975688712771, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 24.90909090909091, ""p90_response_minutes"": 233.2701181838081, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 968.4373257584048, ""scene_count"": 11, ""scene_minutes"": 176.0, ""transport_count"": 11, ""transport_minutes"": 274.0}}","{""arrive_hospital"": 96, ""arrive_scene"": 46, ""hospital_release"": 66, ""patient_arrival"": 49, ""reposition_complete"": 44, ""restock_complete"": 44, ""scene_complete"": 46, ""transfer_ready"": 79}",33.993053,15.006947,0.30626421704988965,95.83331560332869,13.08695652173913,32.23,258.2876490145741,46,0.9387755102040817,49,49,3
no-reposition,94,1094,"{""cardiac"": {""expected_lost"": 9.227474833563615, ""expected_saved"": 0.7725251664363845, ""mean_response_minutes"": 55.51584946915895, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.37777777777779, ""p90_response_minutes"": 88.77586723233952, ""patients"": 10, ""response_count"": 9, ""response_minutes"": 499.6426452224306, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 354.4000000000001}, ""minor"": {""expected_lost"": 2.327365248306564, ""expected_saved"": 7.672634751693436, ""mean_response_minutes"": 44.07971597236468, ""mean_scene_minutes"": 10.000000000000007, ""mean_transport_minutes"": 37.05555555555553, ""p90_response_minutes"": 75.5556546174138, ""patients"": 10, ""response_count"": 9, ""response_minutes"": 396.71744375128213, ""scene_count"": 9, ""scene_minutes"": 90.00000000000006, ""transport_count"": 9, ""transport_minutes"": 333.4999999999998}, ""stroke"": {""expected_lost"": 4.464794707877937, ""expected_saved"": 3.535205292122063, ""mean_response_minutes"": 30.5861362559976, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.493750000000013, ""p90_response_minutes"": 44.89126316002264, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 244.6890900479808, ""scene_count"": 8, ""scene_minutes"": 112.0, ""transport_count"": 8, ""transport_minutes"": 211.9500000000001}, ""trauma"": {""expected_lost"": 6.203516726098881, ""expected_saved"": 0.7964832739011197, ""mean_response_minutes"": 76.76717863419674, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 31.19285714285713, ""p90_response_minutes"": 149.21323077089508, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 537.3702504393772, ""scene_count"": 7, ""scene_minutes"": 112.0, ""transport_count"": 7, ""transport_minutes"": 218.3499999999999}}","{""arrive_hospital"": 75, ""arrive_scene"": 33, ""hospital_release"": 59, ""patient_arrival"": 35, ""reposition_complete"": 32, ""restock_complete"": 32, ""scene_complete"": 33, ""transfer_ready"": 58}",22.223152,12.776848,0.3650528138329429,50.861194832153664,12.787878787878789,33.884848484848476,79.65289209816946,33,0.9428571428571428,35,35,2
no-reposition,95,1095,"{""cardiac"": {""expected_lost"": 8.40742653314093, ""expected_saved"": 0.5925734668590701, ""mean_response_minutes"": 76.43652382160076, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 37.20555555555555, ""p90_response_minutes"": 136.34355465945828, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 687.9287143944068, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 334.8499999999999}, ""minor"": {""expected_lost"": 2.2127197479351546, ""expected_saved"": 8.787280252064845, ""mean_response_minutes"": 36.74938006643873, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.19, ""p90_response_minutes"": 65.81312722738357, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 367.4938006643873, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 10, ""transport_minutes"": 391.9}, ""stroke"": {""expected_lost"": 5.353424383616791, ""expected_saved"": 3.6465756163832084, ""mean_response_minutes"": 39.11125706824435, ""mean_scene_minutes"": 14.000000000000004, ""mean_transport_minutes"": 25.088888888888885, ""p90_response_minutes"": 57.90783380962335, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 352.00131361419915, ""scene_count"": 9, ""scene_minutes"": 126.00000000000003, ""transport_count"": 9, ""transport_minutes"": 225.79999999999995}, ""trauma"": {""expected_lost"": 15.48781046072288, ""expected_saved"": 1.5121895392771203, ""mean_response_minutes"": 69.96549120172594, ""mean_scene_minutes"": 16.00000000000001, ""mean_transport_minutes"": 25.916666666666682, ""p90_response_minutes"": 178.19681255140023, ""patients"": 17, ""response_count"": 15, ""response_minutes"": 1049.4823680258892, ""scene_count"": 15, ""scene_minutes"": 240.00000000000017, ""transport_count"": 15, ""transport_minutes"": 388.7500000000002}}","{""arrive_hospital"": 88, ""arrive_scene"": 43, ""hospital_release"": 60, ""patient_arrival"": 46, ""reposition_complete"": 42, ""restock_complete"": 42, ""scene_complete"": 43, ""transfer_ready"": 70}",31.461381,14.538619,0.31605693205617935,57.13735341160191,13.348837209302332,31.19302325581395,100.04781975415128,43,0.9347826086956522,46,46,3
no-reposition,96,1096,"{""cardiac"": {""expected_lost"": 9.385260985284543, ""expected_saved"": 0.6147390147154563, ""mean_response_minutes"": 161.2992198845758, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 37.60555555555557, ""p90_response_minutes"": 360.29500659144855, ""patients"": 10, ""response_count"": 9, ""response_minutes"": 1451.6929789611822, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 338.4500000000001}, ""minor"": {""expected_lost"": 2.206957966543662, ""expected_saved"": 9.793042033456338, ""mean_response_minutes"": 36.41839582085042, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 34.781818181818174, ""p90_response_minutes"": 55.14424023038248, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 400.6023540293546, ""scene_count"": 11, ""scene_minutes"": 110.0, ""transport_count"": 11, ""transport_minutes"": 382.5999999999999}, ""stroke"": {""expected_lost"": 4.430049936110562, ""expected_saved"": 2.569950063889438, ""mean_response_minutes"": 29.37989541530893, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 26.816666666666666, ""p90_response_minutes"": 35.89398670196046, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 205.6592679071625, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 6, ""transport_minutes"": 160.9}, ""trauma"": {""expected_lost"": 10.756066470211156, ""expected_saved"": 2.2439335297888405, ""mean_response_minutes"": 41.6636104550198, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.723076923076913, ""p90_response_minutes"": 58.6402181270518, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 541.6269359152574, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 13, ""transport_minutes"": 334.39999999999986}}","{""arrive_hospital"": 79, ""arrive_mortuary"": 1, ""arrive_scene"": 40, ""hospital_release"": 56, ""patient_arrival"": 42, ""reposition_complete"": 37, ""restock_complete"": 37, ""scene_complete"": 39, ""transfer_ready"": 62}",26.778335,15.221665,0.36242058671071603,64.9895384203239,12.75,31.188461538461535,181.11564141484206,40,0.9523809523809523,42,42,2
no-reposition,97,1097,"{""cardiac"": {""expected_lost"": 10.295190938378944, ""expected_saved"": 0.7048090616210558, ""mean_response_minutes"": 30.423732202203603, ""mean_scene_minutes"": 11.999999999999996, ""mean_transport_minutes"": 38.41428571428571, ""p90_response_minutes"": 45.621875151118985, ""patients"": 11, ""response_count"": 7, ""response_minutes"": 212.9661254154252, ""scene_count"": 7, ""scene_minutes"": 83.99999999999997, ""transport_count"": 7, ""transport_minutes"": 268.9}, ""minor"": {""expected_lost"": 4.535004350853426, ""expected_saved"": 11.464995649146577, ""mean_response_minutes"": 132.33486421412175, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.103125000000006, ""p90_response_minutes"": 394.953209605078, ""patients"": 16, ""response_count"": 16, ""response_minutes"": 2117.357827425948, ""scene_count"": 16, ""scene_minutes"": 160.0, ""transport_count"": 16, ""transport_minutes"": 641.6500000000001}, ""stroke"": {""expected_lost"": 13.084318238625695, ""expected_saved"": 4.915681761374308, ""mean_response_minutes"": 69.05273219578547, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 25.593333333333327, ""p90_response_minutes"": 164.46805872763233, ""patients"": 18, ""response_count"": 15, ""response_minutes"": 1035.790982936782, ""scene_count"": 15, ""scene_minutes"": 210.0, ""transport_count"": 15, ""transport_minutes"": 383.8999999999999}, ""trauma"": {""expected_lost"": 6.233230632077344, ""expected_saved"": 0.7667693679226558, ""mean_response_minutes"": 99.85232645526578, ""mean_scene_minutes"": 16.00000000000002, ""mean_transport_minutes"": 29.899999999999977, ""p90_response_minutes"": 257.5809220430028, ""patients"": 7, ""response_count"": 5, ""response_minutes"": 499.2616322763289, ""scene_count"": 5, ""scene_minutes"": 80.00000000000011, ""transport_count"": 4, ""transport_minutes"": 119.59999999999991}}","{""arrive_hospital"": 102, ""arrive_scene"": 43, ""hospital_release"": 68, ""patient_arrival"": 52, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 43, ""transfer_ready"": 79}",34.147744,17.852256,0.34331261230893456,89.89247832684849,12.418604651162793,33.667857142857144,249.91607186384692,43,0.8269230769230769,52,52,9
